c,c_list_length,length_mismatches,non-monotonic,internal_zeros,last_exp_too_large,b_attempts,a_attempts,smaller_rejects,PF-slope
2007,304,1,2,1,0,4,0,0,1498
2008,304,1,0,4,0,5,0,0,1501
2009,304,1,2,3,0,6,0,0,1501
2010,304,1,4,2,0,7,0,0,1501
2011,305,1,0,0,0,1,0,0,1501
2012,305,1,0,0,0,1,0,0,1503
2013,305,1,0,1,0,2,0,0,1503
2014,305,1,0,2,0,3,0,0,1504
2015,305,1,0,3,0,4,0,0,1503
2016,305,1,0,4,0,5,0,0,1508
2017,306,1,0,0,0,1,0,0,1508
2018,306,1,0,0,0,1,0,0,1509
2019,306,1,0,1,0,2,0,0,1509
2020,306,1,0,2,0,3,0,0,1510
2021,306,1,0,3,0,4,0,0,1510
2022,306,1,0,4,0,5,0,0,1511
2023,306,1,0,5,0,6,0,0,1511
2024,306,1,0,6,0,7,0,0,1514
2025,306,1,4,3,0,8,0,0,1512
2026,306,1,1,7,0,9,0,0,1513
2027,307,1,0,0,0,1,0,0,1513
2028,307,1,0,0,0,1,0,0,1515
2029,308,1,0,0,0,1,0,0,1515
2030,308,1,0,0,0,1,0,0,1515
2031,308,1,0,1,0,2,0,0,1515
2032,308,1,0,2,0,3,0,0,1519
2033,308,1,0,3,0,4,0,0,1519
2034,308,1,1,3,0,5,0,0,1520
2035,308,1,2,3,0,6,0,0,1519
2036,308,1,0,6,0,7,0,0,1521
2037,308,1,0,7,0,8,0,0,1521
2038,308,1,0,8,0,9,0,0,1522
2039,309,1,0,0,0,1,0,0,1522
2040,309,1,0,0,0,1,0,0,1524
2041,309,1,0,1,0,2,0,0,1524
2042,309,1,0,2,0,3,0,0,1525
2043,309,1,2,1,0,4,0,0,1525
2044,309,1,0,4,0,5,0,0,1527
2045,309,1,0,5,0,6,0,0,1526
2046,309,1,0,6,0,7,0,0,1527
2047,309,1,0,7,0,8,0,0,1527
2048,309,1,0,8,0,9,0,0,1538
2049,309,1,0,9,0,10,0,0,1538
2050,309,1,5,5,0,11,0,0,1537
2051,309,1,5,6,0,12,0,0,1537
2052,309,1,2,10,0,13,0,0,1539
2053,310,1,0,0,0,1,0,0,1539
2054,310,1,0,0,0,1,0,0,1540
2055,310,1,0,1,0,2,0,0,1539
2056,310,1,0,2,0,3,0,0,1542
2057,310,1,0,3,0,4,0,0,1542
2058,310,1,2,2,0,5,0,0,1543
2059,310,1,2,3,0,6,0,0,1543
2060,310,1,5,1,0,7,0,0,1544
2061,310,1,5,2,0,8,0,0,1544
2062,310,1,6,2,0,9,0,0,1545
2063,311,1,0,0,0,1,0,0,1545
2064,311,1,0,0,0,1,0,0,1549
2065,311,1,0,1,0,2,0,0,1548
2066,311,1,0,2,0,3,0,0,1549
2067,311,1,0,3,0,4,0,0,1549
2068,311,1,0,4,0,5,0,0,1551
2069,312,1,0,0,0,1,0,0,1551
2070,312,1,0,0,0,1,0,0,1551
2071,312,1,1,0,0,2,0,0,1551
2072,312,1,0,2,0,3,0,0,1554
2073,312,1,0,3,0,4,0,0,1554
2074,312,1,0,4,0,5,0,0,1555
2075,312,1,3,2,0,6,0,0,1553
2076,312,1,2,4,0,7,0,0,1555
2077,312,1,2,5,0,8,0,0,1555
2078,312,1,2,6,0,9,0,0,1556
2079,312,1,5,4,0,10,0,0,1556
2080,312,1,0,9,0,11,1,0,1560
2081,313,1,0,0,0,1,0,0,1560
2082,313,1,0,0,0,1,0,0,1561
2083,314,1,0,0,0,1,0,0,1561
2084,314,1,0,0,0,1,0,0,1563
2085,314,1,0,1,0,2,0,0,1562
2086,314,1,0,2,0,3,0,0,1563
2087,315,1,0,0,0,1,0,0,1563
2088,315,1,0,0,0,1,0,0,1566
2089,316,1,0,0,0,1,0,0,1566
2090,316,1,0,0,0,1,0,0,1566
2091,316,1,0,1,0,2,0,0,1566
2092,316,1,0,2,0,3,0,0,1568
2093,316,1,0,3,0,4,0,0,1568
2094,316,1,0,4,0,5,0,0,1569
2095,316,1,0,5,0,6,0,0,1568
2096,316,1,0,6,0,7,0,0,1572
2097,316,1,0,7,0,8,0,0,1572
2098,316,1,1,7,0,9,0,0,1573
2099,317,1,0,0,0,1,0,0,1573
2100,317,1,0,0,0,1,0,0,1573
2101,317,1,1,0,0,2,0,0,1573
2102,317,1,1,1,0,3,0,0,1574
2103,317,1,0,3,0,4,0,0,1574
2104,317,1,0,4,0,5,0,0,1577
2105,317,1,1,4,0,6,0,0,1576
2106,317,1,2,4,0,7,0,0,1577
2107,317,1,6,1,0,8,0,0,1577
2108,317,1,6,2,0,9,0,0,1579
2109,317,1,6,3,0,10,0,0,1579
2110,317,1,3,7,0,11,0,0,1579
2111,318,1,0,0,0,1,0,0,1579
2112,318,1,0,0,0,1,0,0,1585
2113,319,1,0,0,0,1,0,0,1585
2114,319,1,0,0,0,1,0,0,1586
2115,319,1,1,0,0,2,0,0,1585
2116,319,1,0,2,0,3,0,0,1587
2117,319,1,0,3,0,4,0,0,1587
2118,319,1,0,4,0,5,0,0,1588
2119,319,1,0,5,0,6,0,0,1588
2120,319,1,0,6,0,7,0,0,1590
2121,319,1,0,7,0,8,0,0,1590
2122,319,1,0,8,0,9,0,0,1591
2123,319,1,0,9,0,10,0,0,1591
2124,319,1,0,10,0,11,0,0,1593
2125,319,1,5,6,0,12,0,0,1590
2126,319,1,5,7,0,13,0,0,1591
2127,319,1,1,12,0,14,0,0,1591
2128,319,1,4,10,0,15,0,0,1595
2129,320,1,0,0,0,1,0,0,1595
2130,320,1,0,0,0,1,0,0,1595
2131,321,1,0,0,0,1,0,0,1595
2132,321,1,0,0,0,1,0,0,1597
2133,321,1,1,0,0,2,0,0,1597
2134,321,1,1,1,0,3,0,0,1598
2135,321,1,1,2,0,4,0,0,1597
2136,321,1,0,4,0,5,0,0,1600
2137,322,1,0,0,0,1,0,0,1600
2138,322,1,0,0,0,1,0,0,1601
2139,322,1,0,1,0,2,0,0,1601
2140,322,1,0,2,0,3,0,0,1602
2141,323,1,0,0,0,1,0,0,1602
2142,323,1,0,0,0,1,0,0,1603
2143,324,1,0,0,0,1,0,0,1603
2144,324,1,0,0,0,1,0,0,1608
2145,324,1,0,1,0,2,0,0,1607
2146,324,1,0,2,0,3,0,0,1608
2147,324,1,0,3,0,4,0,0,1608
2148,324,1,0,4,0,5,0,0,1610
2149,324,1,0,5,0,6,0,0,1610
2150,324,1,5,1,0,7,0,0,1609
2151,324,1,2,5,0,8,0,0,1609
2152,324,1,0,8,0,9,0,0,1612
2153,325,1,0,0,0,1,0,0,1612
2154,325,1,0,0,0,1,0,0,1613
2155,325,1,0,1,0,2,0,0,1612
2156,325,1,1,1,0,3,0,0,1614
2157,325,1,2,1,0,4,0,0,1614
2158,325,1,2,2,0,5,0,0,1615
2159,325,1,2,3,0,6,0,0,1615
2160,325,1,1,5,0,7,0,0,1618
2161,326,1,0,0,0,1,0,0,1618
2162,326,1,0,0,0,1,0,0,1619
2163,326,1,0,1,0,2,0,0,1619
2164,326,1,0,2,0,3,0,0,1621
2165,326,1,0,3,0,4,0,0,1620
2166,326,1,0,4,0,5,0,0,1621
2167,326,1,0,5,0,6,0,0,1621
2168,326,1,0,6,0,7,0,0,1624
2169,326,1,0,7,0,8,0,0,1624
2170,326,1,1,7,0,9,0,0,1624
2171,326,1,1,8,0,10,0,0,1624
2172,326,1,0,10,0,11,0,0,1626
2173,326,1,0,11,0,12,0,0,1626
2174,326,1,0,12,0,13,0,0,1627
2175,326,1,3,10,0,14,0,0,1625
2176,326,1,9,5,0,15,0,0,1632
2177,326,1,9,6,0,16,0,0,1632
2178,326,1,12,4,0,17,0,0,1633
2179,327,1,0,0,0,1,0,0,1633
2180,327,1,0,0,0,1,0,0,1634
2181,327,1,0,1,0,2,0,0,1634
2182,327,1,0,2,0,3,0,0,1635
2183,327,1,0,3,0,4,0,0,1635
2184,327,1,0,4,0,5,0,0,1638
2185,327,1,0,5,0,6,0,0,1637
2186,327,1,0,6,0,7,0,0,1638
2187,327,1,7,0,0,8,0,0,1638
2188,327,1,7,1,0,9,0,0,1640
2189,327,1,7,2,0,10,0,0,1640
2190,327,1,7,3,0,11,0,0,1640
2191,327,1,7,4,0,12,0,0,1640
2192,327,1,1,11,0,13,0,0,1644
2193,327,1,3,10,0,14,0,0,1644
2194,327,1,1,13,0,15,0,0,1645
2195,327,1,1,14,0,16,0,0,1644
2196,327,1,1,15,0,17,0,0,1646
2197,327,1,10,7,0,18,0,0,1646
2198,327,1,11,7,0,19,0,0,1647
2199,327,1,11,8,0,20,0,0,1647
2200,327,1,20,0,0,21,0,0,1648
2201,327,1,20,1,0,22,0,0,1648
2202,327,1,19,3,0,23,0,0,1649
2203,328,1,0,0,0,1,0,0,1649
2204,328,1,0,0,0,1,0,0,1651
2205,328,1,1,0,0,2,0,0,1650
2206,328,1,2,0,0,3,0,0,1651
2207,329,1,0,0,0,1,0,0,1651
2208,329,1,0,0,0,1,0,0,1656
2209,329,0,0,0,1,1,0,0,1656
2210,329,0,0,0,1,1,0,0,1656
2211,329,1,0,3,0,4,0,0,1656
2212,329,1,0,4,0,5,0,0,1658
2213,330,1,0,0,0,1,0,0,1658
2214,330,1,0,0,0,1,0,0,1659
2215,330,1,1,0,0,2,0,0,1658
2216,330,1,0,2,0,3,0,0,1661
2217,330,1,0,3,0,4,0,0,1661
2218,330,1,0,4,0,5,0,0,1662
2219,330,1,0,5,0,6,0,0,1662
2220,330,1,0,6,0,7,0,0,1663
2221,331,1,0,0,0,1,0,0,1663
2222,331,1,0,0,0,1,0,0,1664
2223,331,1,1,0,0,2,0,0,1664
2224,331,1,0,2,0,3,0,0,1668
2225,331,1,0,3,0,4,0,0,1666
2226,331,1,2,2,0,5,0,0,1667
2227,331,1,2,3,0,6,0,0,1667
2228,331,1,2,4,0,7,0,0,1669
2229,331,1,0,7,0,8,0,0,1669
2230,331,1,2,6,0,9,0,0,1669
2231,331,1,2,7,0,10,0,0,1669
2232,331,1,0,10,0,11,0,0,1672
2233,331,1,1,10,0,12,0,0,1672
2234,331,1,1,11,0,13,0,0,1673
2235,331,1,0,13,0,14,0,0,1672
2236,331,1,1,13,0,15,0,0,1674
2237,332,1,0,0,0,1,0,0,1674
2238,332,1,0,0,0,1,0,0,1675
2239,333,1,0,0,0,1,0,0,1675
2240,333,1,0,0,0,1,0,0,1680
2241,333,1,0,1,0,2,0,0,1680
2242,333,1,1,1,0,3,0,0,1681
2243,334,1,0,0,0,1,0,0,1681
2244,334,1,0,0,0,1,0,0,1683
2245,334,1,0,1,0,2,0,0,1682
2246,334,1,0,2,0,3,0,0,1683
2247,334,1,0,3,0,4,0,0,1683
2248,334,1,0,4,0,5,0,0,1686
2249,334,1,0,5,0,6,0,0,1686
2250,334,1,3,3,0,7,0,0,1684
2251,335,1,0,0,0,1,0,0,1684
2252,335,1,0,0,0,1,0,0,1686
2253,335,1,0,1,0,2,0,0,1686
2254,335,1,0,2,0,3,0,0,1687
2255,335,1,2,1,0,4,0,0,1686
2256,335,1,3,1,0,5,0,0,1690
2257,335,1,3,2,0,6,0,0,1690
2258,335,1,3,3,0,7,0,0,1691
2259,335,1,5,2,0,8,0,0,1691
2260,335,1,0,8,0,9,0,0,1692
2261,335,1,3,6,0,10,0,0,1692
2262,335,1,3,7,0,11,0,0,1693
2263,335,1,3,8,0,12,0,0,1693
2264,335,1,3,9,0,13,0,0,1696
2265,335,1,0,13,0,14,0,0,1695
2266,335,1,1,13,0,15,0,0,1696
2267,336,1,0,0,0,1,0,0,1696
2268,336,1,0,0,0,1,0,0,1698
2269,337,1,0,0,0,1,0,0,1698
2270,337,1,0,0,0,1,0,0,1698
2271,337,1,0,1,0,2,0,0,1698
2272,337,1,0,2,0,3,0,0,1703
2273,338,1,0,0,0,1,0,0,1703
2274,338,1,0,0,0,1,0,0,1704
2275,338,1,1,0,0,2,0,0,1702
2276,338,1,1,1,0,3,0,0,1704
2277,338,1,0,3,0,4,0,0,1704
2278,338,1,1,3,0,5,0,0,1705
2279,338,1,1,4,0,6,0,0,1705
2280,338,1,0,6,0,7,0,0,1707
2281,339,1,0,0,0,1,0,0,1707
2282,339,1,0,0,0,1,0,0,1708
2283,339,1,0,1,0,2,0,0,1708
2284,339,1,0,2,0,3,0,0,1710
2285,339,1,0,3,0,4,0,0,1709
2286,339,1,1,3,0,5,0,0,1710
2287,340,1,0,0,0,1,0,0,1710
2288,340,1,0,0,0,1,0,0,1714
2289,340,1,0,1,0,2,0,0,1714
2290,340,1,0,2,0,3,0,0,1714
2291,340,1,0,3,0,4,0,0,1714
2292,340,1,0,4,0,5,0,0,1716
2293,341,1,0,0,0,1,0,0,1716
2294,341,1,0,0,0,1,0,0,1717
2295,341,1,1,0,0,2,0,0,1716
2296,341,1,0,2,0,3,0,0,1719
2297,342,1,0,0,0,1,0,0,1719
2298,342,1,0,0,0,1,0,0,1720
2299,342,1,0,1,0,2,0,0,1720
2300,342,1,1,1,0,3,0,0,1720
2301,342,1,2,1,0,4,0,0,1720
2302,342,1,2,2,0,5,0,0,1721
2303,342,1,2,3,0,6,0,0,1721
2304,342,1,0,6,0,7,0,0,1729
2305,342,1,3,4,0,8,0,0,1728
2306,342,1,3,5,0,9,0,0,1729
2307,342,1,3,6,0,10,0,0,1729
2308,342,1,3,7,0,11,0,0,1731
2309,343,1,0,0,0,1,0,0,1731
2310,343,1,0,0,0,1,0,0,1731
2311,344,1,0,0,0,1,0,0,1731
2312,344,1,0,0,0,1,0,0,1734
2313,344,1,0,1,0,2,0,0,1734
2314,344,1,1,1,0,3,0,0,1735
2315,344,1,1,2,0,4,0,0,1734
2316,344,1,0,4,0,5,0,0,1736
2317,344,1,0,5,0,6,0,0,1736
2318,344,1,0,6,0,7,0,0,1737
2319,344,1,0,7,0,8,0,0,1737
2320,344,1,0,8,0,9,0,0,1740
2321,344,1,1,8,0,10,0,0,1740
2322,344,1,2,8,0,11,0,0,1741
2323,344,1,3,8,0,12,0,0,1741
2324,344,1,3,9,0,13,0,0,1743
2325,344,1,5,8,0,14,0,0,1741
2326,344,1,4,10,0,15,0,0,1742
2327,344,1,6,9,0,16,0,0,1742
2328,344,1,3,13,0,17,0,0,1745
2329,344,1,3,14,0,18,0,0,1745
2330,344,1,6,12,0,19,0,0,1745
2331,344,1,5,14,0,20,0,0,1745
2332,344,1,1,19,0,21,0,0,1747
2333,345,1,0,0,0,1,0,0,1747
2334,345,1,0,0,0,1,0,0,1748
2335,345,1,0,1,0,2,0,0,1747
2336,345,1,0,2,0,3,0,0,1752
2337,345,1,0,3,0,4,0,0,1752
2338,345,1,0,4,0,5,0,0,1753
2339,346,1,0,0,0,1,0,0,1753
2340,346,1,0,0,0,1,0,0,1754
2341,347,1,0,0,0,1,0,0,1754
2342,347,1,0,0,0,1,0,0,1755
2343,347,1,0,1,0,2,0,0,1755
2344,347,1,0,2,0,3,0,0,1758
2345,347,1,0,3,0,4,0,0,1757
2346,347,1,0,4,0,5,0,0,1758
2347,348,1,0,0,0,1,0,0,1758
2348,348,1,0,0,0,1,0,0,1760
2349,348,1,1,0,0,2,0,0,1760
2350,348,1,2,0,0,3,0,0,1759
2351,349,1,0,0,0,1,0,0,1759
2352,349,1,0,0,0,1,0,0,1763
2353,349,1,0,1,0,2,0,0,1763
2354,349,1,0,2,0,3,0,0,1764
2355,349,1,1,2,0,4,0,0,1763
2356,349,1,1,3,0,5,0,0,1765
2357,350,1,0,0,0,1,0,0,1765
2358,350,1,0,0,0,1,0,0,1766
2359,350,1,1,0,0,2,0,0,1766
2360,350,1,0,2,0,3,0,0,1768
2361,350,1,0,3,0,4,0,0,1768
2362,350,1,0,4,0,5,0,0,1769
2363,350,1,0,5,0,6,0,0,1769
2364,350,1,0,6,0,7,0,0,1771
2365,350,1,0,7,0,8,0,0,1770
2366,350,1,7,1,0,9,0,0,1771
2367,350,1,9,0,0,10,0,0,1771
2368,350,1,8,2,0,11,0,0,1777
2369,350,1,8,3,0,12,0,0,1777
2370,350,1,8,4,0,13,0,0,1777
2371,351,1,0,0,0,1,0,0,1777
2372,351,1,0,0,0,1,0,0,1779
2373,351,1,0,1,0,2,0,0,1779
2374,351,1,0,2,0,3,0,0,1780
2375,351,1,2,1,0,4,0,0,1777
2376,351,1,0,4,0,5,0,0,1780
2377,352,1,0,0,0,1,0,0,1780
2378,352,1,0,0,0,1,0,0,1781
2379,352,1,0,1,0,2,0,0,1781
2380,352,1,0,2,0,3,0,0,1782
2381,353,1,0,0,0,1,0,0,1782
2382,353,1,0,0,0,1,0,0,1783
2383,354,1,0,0,0,1,0,0,1783
2384,354,1,0,0,0,1,0,0,1787
2385,354,1,0,1,0,2,0,0,1786
2386,354,1,1,1,0,3,0,0,1787
2387,354,1,1,2,0,4,0,0,1787
2388,354,1,0,4,0,5,0,0,1789
2389,355,1,0,0,0,1,0,0,1789
2390,355,1,0,0,0,1,0,0,1789
2391,355,1,0,1,0,2,0,0,1789
2392,355,1,0,2,0,3,0,0,1792
2393,356,1,0,0,0,1,0,0,1792
2394,356,1,0,0,0,1,0,0,1793
2395,356,1,1,0,0,2,0,0,1792
2396,356,1,0,2,0,3,0,0,1794
2397,356,1,0,3,0,4,0,0,1794
2398,356,1,0,4,0,5,0,0,1795
2399,357,1,0,0,0,1,0,0,1795
2400,357,1,0,0,0,1,0,0,1798
2401,357,0,0,0,1,1,0,0,1798
2402,357,1,1,1,0,3,0,0,1799
2403,357,1,3,0,0,4,0,0,1799
2404,357,1,2,2,0,5,0,0,1801
2405,357,1,3,2,0,6,0,0,1800
2406,357,1,3,3,0,7,0,0,1801
2407,357,1,3,4,0,8,0,0,1801
2408,357,1,2,6,0,9,0,0,1804
2409,357,1,2,7,0,10,0,0,1804
2410,357,1,2,8,0,11,0,0,1804
2411,358,1,0,0,0,1,0,0,1804
2412,358,1,0,0,0,1,0,0,1806
2413,358,1,0,1,0,2,0,0,1806
2414,358,1,0,2,0,3,0,0,1807
2415,358,1,0,3,0,4,0,0,1806
2416,358,1,0,4,0,5,0,0,1810
2417,359,1,0,0,0,1,0,0,1810
2418,359,1,0,0,0,1,0,0,1811
2419,359,1,0,1,0,2,0,0,1811
2420,359,1,0,2,0,3,0,0,1812
2421,359,1,0,3,0,4,0,0,1812
2422,359,1,4,0,0,5,0,0,1813
2423,360,1,0,0,0,1,0,0,1813
2424,360,1,0,0,0,1,0,0,1816
2425,360,1,1,0,0,2,0,0,1814
2426,360,1,1,1,0,3,0,0,1815
2427,360,1,1,2,0,4,0,0,1815
2428,360,1,1,3,0,5,0,0,1817
2429,360,1,1,4,0,6,0,0,1817
2430,360,1,5,1,0,7,0,0,1817
2431,360,1,6,1,0,8,0,0,1817
2432,360,1,0,8,0,9,0,0,1824
2433,360,1,0,9,0,10,0,0,1824
2434,360,1,0,10,0,11,0,0,1825
2435,360,1,0,11,0,12,0,0,1824
2436,360,1,0,12,0,13,0,0,1826
2437,361,1,0,0,0,1,0,0,1826
2438,361,1,0,0,0,1,0,0,1827
2439,361,1,1,0,0,2,0,0,1827
2440,361,1,0,2,0,3,0,0,1829
2441,362,1,0,0,0,1,0,0,1829
2442,362,1,0,0,0,1,0,0,1830
2443,362,1,0,1,0,2,0,0,1830
2444,362,1,0,2,0,3,0,0,1832
2445,362,1,0,3,0,4,0,0,1831
2446,362,1,0,4,0,5,0,0,1832
2447,363,1,0,0,0,1,0,0,1832
2448,363,1,0,0,0,1,0,0,1836
2449,363,1,0,1,0,2,0,0,1836
2450,363,1,0,2,0,3,0,0,1835
2451,363,1,2,1,0,4,0,0,1835
2452,363,1,2,2,0,5,0,0,1837
2453,363,1,2,3,0,6,0,0,1837
2454,363,1,0,6,0,7,0,0,1838
2455,363,1,2,5,0,8,0,0,1837
2456,363,1,2,6,0,9,0,0,1840
2457,363,1,0,9,0,10,0,0,1840
2458,363,1,1,9,0,11,0,0,1841
2459,364,1,0,0,0,1,0,0,1841
2460,364,1,0,0,0,1,0,0,1842
2461,364,1,0,1,0,2,0,0,1842
2462,364,1,0,2,0,3,0,0,1843
2463,364,1,0,3,0,4,0,0,1843
2464,364,1,0,4,0,5,0,0,1848
2465,364,1,0,5,0,6,0,0,1847
2466,364,1,1,5,0,7,0,0,1848
2467,365,1,0,0,0,1,0,0,1848
2468,365,1,0,0,0,1,0,0,1850
2469,365,1,0,1,0,2,0,0,1850
2470,365,1,0,2,0,3,0,0,1850
2471,365,1,0,3,0,4,0,0,1850
2472,365,1,0,4,0,5,0,0,1853
2473,366,1,0,0,0,1,0,0,1853
2474,366,1,0,0,0,1,0,0,1854
2475,366,1,1,0,0,2,0,0,1852
2476,366,1,0,2,0,3,0,0,1854
2477,367,1,0,0,0,1,0,0,1854
2478,367,1,0,0,0,1,0,0,1855
2479,367,1,0,1,0,2,0,0,1855
2480,367,1,0,2,0,3,0,0,1858
2481,367,1,0,3,0,4,0,0,1858
2482,367,1,0,4,0,5,0,0,1859
2483,367,1,0,5,0,6,0,0,1859
2484,367,1,2,4,0,7,0,0,1861
2485,367,1,3,4,0,8,0,0,1860
2486,367,1,0,8,0,9,0,0,1861
2487,367,1,3,6,0,10,0,0,1861
2488,367,1,0,10,0,11,0,0,1864
2489,367,1,0,11,0,12,0,0,1864
2490,367,1,0,12,0,13,0,0,1864
2491,367,1,0,13,0,14,0,0,1864
2492,367,1,0,14,0,15,0,0,1866
2493,367,1,0,15,0,16,0,0,1866
2494,367,1,1,15,0,17,0,0,1867
2495,367,1,1,16,0,18,0,0,1866
2496,367,1,6,12,0,19,0,0,1872
2497,367,1,1,18,0,20,0,0,1872
2498,367,1,1,19,0,21,0,0,1873
2499,367,1,16,5,0,22,0,0,1873
2500,367,1,13,9,0,23,0,0,1871
