c,c_list_length,length_mismatches,non-monotonic,internal_zeros,last_exp_too_large,b_attempts,a_attempts,smaller_rejects,PF-slope
701,126,0,6,6,0,16,4,1,520
702,126,0,9,6,0,20,5,7,521
703,126,0,10,6,0,21,5,7,521
704,126,0,0,6,0,12,6,1,527
705,126,0,0,7,0,13,6,3,526
706,126,0,0,8,0,12,4,1,527
707,126,0,0,9,0,13,4,1,527
708,126,0,0,10,0,12,2,1,529
709,127,0,0,11,0,13,2,1,529
710,127,0,0,12,0,14,2,3,529
711,127,0,2,11,0,15,2,3,529
712,127,0,0,14,0,15,1,3,532
713,127,0,0,15,0,16,1,3,532
714,127,0,2,9,0,12,1,1,533
715,127,0,0,0,0,13,13,1,532
716,127,0,0,1,0,12,11,1,534
717,127,0,0,2,0,13,11,1,534
718,127,0,0,3,0,14,11,3,535
719,128,0,0,4,0,15,11,3,535
720,128,0,0,5,0,14,9,1,538
721,128,0,0,6,0,15,9,1,538
722,128,0,0,7,0,14,7,1,539
723,128,0,0,8,0,15,7,1,539
724,128,0,0,9,0,14,5,1,541
725,128,0,3,7,0,15,5,1,539
726,128,0,16,2,0,19,1,5,540
727,129,0,16,3,0,20,1,5,540
728,129,0,5,8,0,14,1,1,543
729,129,0,9,5,0,15,1,1,543
730,129,0,9,6,0,16,1,3,543
731,129,0,8,1,0,15,6,1,543
732,129,0,8,2,0,14,4,1,545
733,130,0,8,3,0,15,4,1,545
734,130,0,6,6,0,14,2,1,546
735,130,0,9,1,0,15,5,1,545
736,130,0,8,2,0,12,2,1,550
737,130,0,8,3,0,13,2,1,550
738,130,0,9,3,0,14,2,3,551
739,131,0,10,3,0,15,2,3,551
740,131,0,0,11,0,12,1,1,552
741,131,0,2,9,0,15,4,3,552
742,131,0,8,6,0,17,3,3,553
743,132,0,8,7,0,18,3,3,553
744,132,0,5,8,0,14,1,1,556
745,132,0,0,13,0,14,1,1,555
746,132,0,0,14,0,15,1,1,556
747,132,0,2,13,0,16,1,3,556
748,132,0,2,6,0,13,5,1,558
749,132,0,12,6,0,24,6,11,558
750,132,0,3,5,0,14,6,1,556
751,133,0,4,5,0,15,6,1,556
752,133,0,4,6,0,14,4,1,560
753,133,0,3,8,0,15,4,1,560
754,133,0,7,3,0,17,7,3,561
755,133,0,8,4,0,18,6,3,560
756,133,0,2,5,0,14,7,1,562
757,134,0,3,5,0,15,7,1,562
758,134,0,0,9,0,14,5,1,563
759,134,0,3,7,0,15,5,1,563
760,134,0,0,11,0,14,3,1,565
761,135,0,0,12,0,15,3,1,565
762,135,0,0,13,0,14,1,1,566
763,135,0,1,13,0,15,1,1,566
764,135,0,1,14,0,16,1,3,568
765,135,0,0,10,0,15,5,1,567
766,135,0,1,10,0,14,3,1,568
767,135,0,7,6,0,19,6,5,568
768,135,0,0,8,0,10,2,1,576
769,136,0,0,9,0,11,2,1,576
770,136,0,0,4,0,10,6,1,576
771,136,0,0,5,0,11,6,1,576
772,136,0,0,6,0,12,6,3,578
773,137,0,0,7,0,13,6,3,578
774,137,0,1,7,0,12,4,1,579
775,137,0,2,7,0,11,2,1,577
776,137,0,0,10,0,11,1,1,580
777,137,0,1,10,0,12,1,1,580
778,137,0,1,11,0,13,1,3,581
779,137,0,1,12,0,14,1,3,581
780,137,0,9,11,0,21,1,11,582
781,137,0,1,14,0,16,1,5,582
782,137,0,1,4,0,14,9,5,583
783,137,0,5,1,0,15,9,5,583
784,137,0,5,3,0,14,6,1,587
785,137,0,5,1,0,15,9,1,586
786,137,0,6,1,0,14,7,1,587
787,138,0,6,2,0,15,7,1,587
788,138,0,6,3,0,14,5,1,589
789,138,0,6,4,0,15,5,1,589
790,138,0,0,9,0,14,5,1,589
791,138,0,6,6,0,16,4,1,589
792,138,0,4,7,0,14,3,1,592
793,138,0,4,8,0,15,3,1,592
794,138,0,4,9,0,14,1,1,593
795,138,0,0,12,0,15,3,1,592
796,138,0,0,13,0,14,1,1,594
797,139,0,0,14,0,15,1,1,594
798,139,0,5,12,0,18,1,5,595
799,139,0,5,6,0,19,8,5,595
800,139,0,6,1,0,14,7,1,598
801,139,0,0,8,0,13,5,1,598
802,139,0,1,8,0,14,5,1,599
803,139,0,2,8,0,15,5,1,599
804,139,0,1,10,0,13,2,1,601
805,139,0,0,11,0,13,2,1,600
806,139,0,1,6,0,14,7,1,601
807,139,0,1,7,0,15,7,3,601
808,139,0,0,8,0,13,5,1,604
809,140,0,0,9,0,14,5,1,604
810,140,0,2,8,0,14,4,3,604
811,141,0,3,8,0,15,4,3,604
812,141,0,2,10,0,13,1,1,606
813,141,0,2,11,0,14,1,1,606
814,141,0,2,12,0,15,1,3,607
815,141,0,2,13,0,16,1,3,606
816,141,0,0,9,0,14,5,1,610
817,141,0,0,10,0,15,5,1,610
818,141,0,0,11,0,14,3,1,611
819,141,0,7,2,0,16,7,1,611
820,141,0,3,5,0,17,9,3,612
821,142,0,3,6,0,18,9,3,612
822,142,0,0,7,0,14,7,1,613
823,143,0,0,8,0,15,7,1,613
824,143,0,0,9,0,14,5,1,616
825,143,0,5,5,0,15,5,1,614
826,143,0,4,5,0,14,5,1,615
827,144,0,4,6,0,15,5,1,615
828,144,0,0,11,0,14,3,1,617
829,145,0,0,12,0,15,3,1,617
830,145,0,0,13,0,14,1,1,617
831,145,0,0,14,0,15,1,1,617
832,145,0,5,12,0,18,1,7,623
833,145,0,5,2,0,13,6,1,623
834,145,0,5,3,0,12,4,1,624
835,145,0,4,5,0,13,4,1,623
836,145,0,4,2,0,12,6,1,625
837,145,0,7,0,0,13,6,3,625
838,145,0,5,3,0,14,6,3,626
839,146,0,5,4,0,15,6,3,626
840,146,0,3,6,0,12,3,3,628
841,146,0,3,7,0,13,3,3,628
842,146,0,3,8,0,12,1,1,629
843,146,0,3,9,0,13,1,1,629
844,146,0,3,10,0,14,1,3,631
845,146,0,55,8,0,64,1,49,630
846,146,0,56,8,0,65,1,51,631
847,146,0,12,4,0,17,1,5,631
848,146,0,11,6,0,18,1,7,635
849,146,0,11,7,0,19,1,8,635
850,146,0,12,0,0,17,5,3,634
851,146,0,12,1,0,18,5,3,634
852,146,0,8,3,0,14,3,1,636
853,147,0,8,4,0,15,3,1,636
854,147,0,1,7,0,14,6,1,637
855,147,0,2,7,0,15,6,1,636
856,147,0,0,10,0,14,4,1,639
857,148,0,0,11,0,15,4,1,639
858,148,0,7,7,0,18,4,7,640
859,149,0,7,8,0,19,4,7,640
860,149,0,7,9,0,20,4,7,641
861,149,0,0,10,0,15,5,1,641
862,149,0,0,11,0,14,3,1,642
863,150,0,0,12,0,15,3,1,642
864,150,0,0,13,0,14,1,3,647
865,150,0,0,14,0,15,1,3,646
866,150,0,0,15,0,16,1,3,647
867,150,0,13,8,0,22,1,9,647
868,150,0,14,8,0,23,1,11,649
869,150,0,14,9,0,24,1,11,649
870,150,0,13,11,0,25,1,13,649
871,150,0,9,3,0,15,3,1,649
872,150,0,9,4,0,14,1,1,652
873,150,0,9,5,0,15,1,3,652
874,150,0,10,5,0,16,1,3,653
875,150,0,15,1,0,17,1,3,650
876,150,0,11,6,0,18,1,7,652
877,151,0,11,7,0,19,1,7,652
878,151,0,11,8,0,20,1,7,653
879,151,0,11,9,0,21,1,7,653
880,151,0,12,9,0,22,1,11,656
881,152,0,12,10,0,23,1,11,656
882,152,0,15,8,0,24,1,13,657
883,153,0,16,8,0,25,1,13,657
884,153,0,7,3,0,15,5,1,659
885,153,0,4,2,0,16,10,1,658
886,153,0,2,3,0,14,9,1,659
887,154,0,2,4,0,15,9,1,659
888,154,0,2,5,0,14,7,1,662
889,154,0,7,6,0,15,2,1,662
890,154,0,2,7,0,14,5,1,662
891,154,0,7,1,0,15,7,1,662
892,154,0,5,4,0,14,5,1,664
893,154,0,5,5,0,15,5,1,664
894,154,0,5,6,0,14,3,1,665
895,154,0,3,7,0,15,5,1,664
896,154,0,0,11,0,12,1,3,671
897,154,0,4,12,0,17,1,8,671
898,154,0,4,13,0,18,1,9,672
899,154,0,4,14,0,19,1,9,672
900,154,0,4,15,0,20,1,11,672
901,154,0,0,9,0,13,4,3,672
902,154,0,2,5,0,13,6,1,673
903,154,0,0,5,0,13,8,1,673
904,154,0,0,6,0,12,6,3,676
905,154,0,0,7,0,13,6,3,675
906,154,0,0,8,0,12,4,1,676
907,155,0,0,9,0,13,4,1,676
908,155,0,0,10,0,12,2,3,678
909,155,0,0,11,0,13,2,3,678
910,155,0,7,7,0,19,5,7,678
911,156,0,7,8,0,20,5,7,678
912,156,0,0,10,0,14,4,1,682
913,156,0,0,11,0,15,4,1,682
914,156,0,0,12,0,14,2,1,683
915,156,0,0,13,0,15,2,1,682
916,156,0,0,14,0,15,1,1,684
917,156,0,0,15,0,16,1,1,684
918,156,0,2,5,0,14,7,1,685
919,157,0,3,5,0,15,7,1,685
920,157,0,0,9,0,14,5,1,687
921,157,0,0,10,0,15,5,1,687
922,157,0,0,11,0,14,3,1,688
923,157,0,8,9,0,21,4,7,688
924,157,0,2,5,0,14,7,1,690
925,157,0,5,1,0,15,9,1,688
926,157,0,5,2,0,14,7,1,689
927,157,0,2,6,0,15,7,1,689
928,157,0,0,9,0,12,3,1,694
929,158,0,0,10,0,13,3,1,694
930,158,0,0,11,0,14,3,3,694
931,158,0,5,7,0,15,3,3,694
932,158,0,5,8,0,14,1,3,696
933,158,0,5,9,0,15,1,3,696
934,158,0,5,10,0,16,1,3,697
935,158,0,1,10,0,15,4,1,696
936,158,0,1,4,0,12,7,1,699
937,159,0,1,5,0,13,7,1,699
938,159,0,6,2,0,14,6,1,700
939,159,0,6,3,0,15,6,3,700
940,159,0,1,4,0,13,8,1,701
941,160,0,1,5,0,14,8,1,701
942,160,0,1,6,0,14,7,1,702
943,160,0,1,7,0,15,7,1,702
944,160,0,1,8,0,14,5,1,706
945,160,0,1,9,0,15,5,1,705
946,160,0,1,9,0,14,4,1,706
947,161,0,1,10,0,15,4,1,706
948,161,0,1,11,0,14,2,1,708
949,161,0,2,11,0,15,2,1,708
950,161,0,4,10,0,15,1,1,707
951,161,0,4,11,0,16,1,1,707
952,161,0,2,3,0,14,9,1,710
953,162,0,2,4,0,15,9,1,710
954,162,0,1,6,0,14,7,1,711
955,162,0,2,6,0,15,7,1,710
956,162,0,0,9,0,14,5,1,712
957,162,0,1,7,0,15,7,1,712
958,162,0,1,8,0,14,5,1,713
959,162,0,2,7,0,15,6,1,713
960,162,0,0,10,0,12,2,1,718
961,162,0,0,11,0,13,2,1,718
962,162,0,3,9,0,16,4,3,719
963,162,0,2,8,0,13,3,1,719
964,162,0,0,11,0,12,1,1,721
965,162,0,0,12,0,13,1,1,720
966,162,0,0,13,0,14,1,3,721
967,163,0,0,14,0,15,1,3,721
968,163,0,11,4,0,16,1,7,724
969,163,0,14,3,0,20,3,7,724
970,163,0,15,3,0,21,3,7,724
971,164,0,15,4,0,22,3,7,724
972,164,0,10,2,0,13,1,3,726
973,164,0,7,3,0,13,3,3,726
974,164,0,7,4,0,14,3,3,727
975,164,0,8,0,0,15,7,3,725
976,164,0,5,4,0,14,5,1,729
977,165,0,5,5,0,15,5,1,729
978,165,0,2,9,0,14,3,1,730
979,165,0,9,9,0,20,2,9,730
980,165,0,6,4,0,14,4,1,731
981,165,0,5,6,0,15,4,1,731
982,165,0,6,6,0,14,2,1,732
983,166,0,6,7,0,15,2,1,732
984,166,0,5,9,0,15,1,1,735
985,166,0,0,15,0,16,1,1,734
986,166,0,0,10,0,14,4,1,735
987,166,0,5,6,0,15,4,1,735
988,166,0,12,7,0,20,1,7,737
989,166,0,12,8,0,21,1,7,737
990,166,0,1,2,0,14,11,1,737
991,167,0,2,2,0,15,11,1,737
992,167,0,0,5,0,12,7,1,742
993,167,0,0,6,0,13,7,1,742
994,167,0,7,6,0,19,6,7,743
995,167,0,0,8,0,15,7,1,742
996,167,0,0,9,0,14,5,1,744
997,168,0,0,10,0,15,5,1,744
998,168,0,0,11,0,14,3,1,745
999,168,0,5,7,0,15,3,3,745
1000,168,0,0,13,0,14,1,3,745
1001,168,0,0,14,0,15,1,3,745
1002,168,0,1,14,0,16,1,3,746
1003,168,0,1,2,0,15,12,3,746
1004,168,0,1,3,0,12,8,1,748
1005,168,0,1,3,0,13,9,1,747
1006,168,0,1,4,0,14,9,1,748
1007,168,0,1,5,0,15,9,1,748
1008,168,0,1,6,0,14,7,1,752
1009,169,0,1,7,0,15,7,1,752
1010,169,0,1,8,0,14,5,1,752
1011,169,0,0,9,0,15,6,1,752
1012,169,0,0,10,0,14,4,1,754
1013,170,0,0,11,0,15,4,1,754
1014,170,0,18,5,0,24,1,13,755
1015,170,0,22,2,0,25,1,13,754
1016,170,0,22,3,0,26,1,15,757
1017,170,0,22,4,0,27,1,15,757
1018,170,0,23,4,0,28,1,15,758
1019,171,0,23,5,0,29,1,15,758
1020,171,0,22,7,0,30,1,17,759
1021,172,0,22,8,0,31,1,17,759
1022,172,0,22,9,0,32,1,19,760
1023,172,0,2,8,0,15,5,1,760
1024,172,0,2,9,0,12,1,7,770
1025,172,0,8,4,0,13,1,7,768
1026,172,0,3,10,0,14,1,7,769
1027,172,0,2,4,0,10,4,1,769
1028,172,0,0,7,0,8,1,1,771
1029,172,0,36,2,0,39,1,31,771
1030,172,0,6,3,0,10,1,3,771
1031,173,0,6,4,0,11,1,3,771
1032,173,0,6,5,0,12,1,7,774
1033,174,0,6,6,0,13,1,7,774
1034,174,0,6,7,0,14,1,7,775
1035,174,0,6,8,0,15,1,7,774
1036,174,0,6,9,0,16,1,9,776
1037,174,0,4,7,0,13,2,7,776
1038,174,0,4,8,0,14,2,7,777
1039,175,0,4,9,0,15,2,7,777
1040,175,0,6,5,0,17,6,11,780
1041,175,0,6,6,0,18,6,11,780
1042,175,0,6,7,0,19,6,13,781
1043,175,0,7,7,0,20,6,13,781
1044,175,0,1,8,0,14,5,1,783
1045,175,0,0,7,0,15,8,1,782
1046,175,0,0,8,0,14,6,1,783
1047,175,0,0,9,0,15,6,1,783
1048,175,0,0,10,0,14,4,1,786
1049,176,0,0,11,0,15,4,1,786
1050,176,0,3,9,0,14,2,1,785
1051,177,0,4,9,0,15,2,1,785
1052,177,0,4,10,0,15,1,1,787
1053,177,0,10,8,0,19,1,5,787
1054,177,0,11,3,0,20,6,7,788
1055,177,0,11,4,0,21,6,7,787
1056,177,0,2,5,0,13,6,1,792
1057,177,0,0,3,0,13,10,1,792
1058,177,0,0,4,0,14,10,3,793
1059,177,0,0,5,0,15,10,3,793
1060,177,0,0,6,0,12,6,1,794
1061,178,0,0,7,0,13,6,1,794
1062,178,0,1,7,0,14,6,3,795
1063,179,0,2,7,0,15,6,3,795
1064,179,0,2,8,0,12,2,1,798
1065,179,0,0,11,0,13,2,1,797
1066,179,0,8,11,0,21,2,7,798
1067,179,0,0,12,0,15,3,3,798
1068,179,0,0,13,0,14,1,1,800
1069,180,0,0,14,0,15,1,1,800
1070,180,0,0,15,0,16,1,3,800
1071,180,0,2,2,0,15,11,3,800
1072,180,0,0,5,0,14,9,1,804
1073,180,0,0,6,0,15,9,1,804
1074,180,0,0,7,0,14,7,1,805
1075,180,0,3,5,0,15,7,1,803
1076,180,0,3,6,0,14,5,1,805
1077,180,0,1,9,0,15,5,1,805
1078,180,0,2,9,0,14,3,1,806
1079,180,0,2,6,0,15,7,1,806
1080,180,0,3,5,0,14,6,1,808
1081,180,0,3,6,0,15,6,1,808
1082,180,0,3,7,0,14,4,1,809
1083,180,0,3,8,0,15,4,1,809
1084,180,0,3,9,0,14,2,1,811
1085,180,0,3,10,0,15,2,1,810
1086,180,0,3,11,0,15,1,1,811
1087,181,0,3,12,0,16,1,1,811
1088,181,0,3,9,0,13,1,1,817
1089,181,0,10,3,0,14,1,3,817
1090,181,0,8,3,0,12,1,1,817
1091,182,0,8,4,0,13,1,1,817
1092,182,0,4,2,0,12,6,3,819
1093,183,0,4,3,0,13,6,3,819
1094,183,0,4,4,0,14,6,3,820
1095,183,0,4,5,0,15,6,3,819
1096,183,0,4,6,0,12,2,1,822
1097,184,0,4,7,0,13,2,1,822
1098,184,0,5,7,0,13,1,1,823
1099,184,0,4,6,0,13,3,1,823
1100,184,0,4,10,0,15,1,3,823
1101,184,0,6,9,0,16,1,3,823
1102,184,0,6,10,0,17,1,4,824
1103,185,0,6,11,0,18,1,4,824
1104,185,0,4,14,0,19,1,7,828
1105,185,0,9,4,0,20,7,7,827
1106,185,0,5,5,0,17,7,3,828
1107,185,0,5,4,0,18,9,3,828
1108,185,0,1,6,0,14,7,1,830
1109,186,0,1,7,0,15,7,1,830
1110,186,0,1,8,0,14,5,1,830
1111,186,0,2,4,0,15,9,1,830
1112,186,0,1,6,0,14,7,1,833
1113,186,0,1,6,0,15,8,1,833
1114,186,0,1,7,0,14,6,1,834
1115,186,0,0,9,0,15,6,1,833
1116,186,0,0,10,0,14,4,1,835
1117,187,0,0,11,0,15,4,1,835
1118,187,0,5,12,0,18,1,5,836
1119,187,0,5,13,0,19,1,5,836
1120,187,0,5,14,0,20,1,9,840
1121,187,0,5,15,0,21,1,9,840
1122,187,0,0,3,0,14,11,1,841
1123,188,0,0,4,0,15,11,1,841
1124,188,0,0,5,0,14,9,1,843
1125,188,0,3,3,0,13,7,1,840
1126,188,0,4,3,0,14,7,1,841
1127,188,0,4,4,0,15,7,1,841
1128,188,0,0,9,0,12,3,1,844
1129,189,0,0,10,0,13,3,1,844
1130,189,0,6,5,0,14,3,1,844
1131,189,0,9,6,0,20,5,7,844
1132,189,0,2,7,0,13,4,1,846
1133,189,0,2,8,0,14,4,1,846
1134,189,0,7,4,0,14,3,3,847
1135,189,0,8,4,0,15,3,3,846
1136,189,0,2,11,0,14,1,1,850
1137,189,0,2,12,0,15,1,1,850
1138,189,0,2,13,0,16,1,3,851
1139,189,0,2,7,0,15,6,1,851
1140,189,0,0,8,0,14,6,1,852
1141,189,0,2,9,0,16,5,1,852
1142,189,0,0,10,0,14,4,1,853
1143,189,0,2,9,0,15,4,1,853
1144,189,0,0,4,0,14,10,1,856
1145,189,0,0,5,0,15,10,1,855
1146,189,0,0,6,0,14,8,1,856
1147,189,0,0,7,0,15,8,1,856
1148,189,0,1,7,0,14,6,1,858
1149,189,0,1,8,0,15,6,1,858
1150,189,0,5,5,0,14,4,1,857
1151,190,0,5,6,0,15,4,1,857
1152,190,0,0,12,0,13,1,3,864
1153,191,0,0,13,0,14,1,3,864
1154,191,0,0,14,0,15,1,3,865
1155,191,0,0,15,0,16,1,4,864
1156,191,0,52,11,0,64,1,53,866
1157,191,0,11,1,0,13,1,3,866
1158,191,0,11,2,0,14,1,3,867
1159,191,0,11,3,0,15,1,3,867
1160,191,0,11,4,0,16,1,7,869
1161,191,0,11,5,0,17,1,7,869
1162,191,0,12,5,0,18,1,7,870
1163,192,0,12,6,0,19,1,7,870
1164,192,0,12,7,0,20,1,11,872
1165,192,0,12,8,0,21,1,11,871
1166,192,0,12,9,0,22,1,11,872
1167,192,0,13,9,0,23,1,11,872
1168,192,0,12,11,0,24,1,15,876
1169,192,0,14,10,0,25,1,15,876
1170,192,0,3,11,0,15,1,1,876
1171,193,0,4,11,0,16,1,1,876
1172,193,0,2,14,0,17,1,3,878
1173,193,0,0,6,0,15,9,1,878
1174,193,0,0,7,0,14,7,1,879
1175,193,0,3,5,0,15,7,1,877
1176,193,0,2,7,0,14,5,1,880
1177,193,0,2,4,0,15,9,1,880
1178,193,0,2,5,0,14,7,1,881
1179,193,0,2,6,0,15,7,1,881
1180,193,0,1,8,0,14,5,1,882
1181,194,0,1,9,0,15,5,1,882
1182,194,0,1,10,0,14,3,1,883
1183,194,0,44,5,0,50,1,37,883
1184,194,0,44,6,0,51,1,41,888
1185,194,0,44,7,0,52,1,43,887
1186,194,0,44,8,0,53,1,43,888
1187,195,0,44,9,0,54,1,43,888
1188,195,0,10,4,0,15,1,3,890
1189,195,0,11,4,0,16,1,3,890
1190,195,0,7,6,0,15,2,3,890
1191,195,0,10,4,0,16,2,3,890
1192,195,0,6,8,0,15,1,3,893
1193,196,0,6,9,0,16,1,3,893
1194,196,0,6,10,0,17,1,3,894
1195,196,0,6,11,0,18,1,3,893
1196,196,0,50,7,0,63,6,51,895
1197,196,0,0,8,0,13,5,1,895
1198,196,0,1,8,0,14,5,1,896
1199,196,0,1,7,0,15,7,3,896
1200,196,0,2,7,0,14,5,1,898
1201,197,0,3,7,0,15,5,1,898
1202,197,0,3,8,0,14,3,1,899
1203,197,0,0,12,0,15,3,1,899
1204,197,0,0,13,0,14,1,1,901
1205,197,0,3,11,0,15,1,1,900
1206,197,0,1,14,0,16,1,3,901
1207,197,0,2,8,0,15,5,1,901
1208,197,0,0,11,0,14,3,1,904
1209,197,0,8,9,0,21,4,7,904
1210,197,0,14,5,0,20,1,7,904
1211,197,0,7,1,0,15,7,1,904
1212,197,0,8,1,0,15,6,1,906
1213,198,0,8,2,0,16,6,1,906
1214,198,0,6,3,0,14,5,1,907
1215,198,0,10,0,0,15,5,1,906
1216,198,0,6,5,0,12,1,3,912
1217,199,0,6,6,0,13,1,3,912
1218,199,0,1,9,0,12,2,1,913
1219,199,0,1,10,0,13,2,1,913
1220,199,0,0,12,0,13,1,3,914
1221,199,0,6,10,0,17,1,7,914
1222,199,0,6,11,0,18,1,7,915
1223,200,0,6,12,0,19,1,7,915
1224,200,0,0,5,0,12,7,3,918
1225,200,0,0,3,0,13,10,3,916
1226,200,0,0,4,0,12,8,1,917
1227,200,0,1,4,0,13,8,1,917
1228,200,0,1,5,0,12,6,1,919
1229,201,0,1,6,0,13,6,1,919
1230,201,0,1,7,0,14,6,3,919
1231,202,0,1,8,0,15,6,3,919
1232,202,0,1,8,0,14,5,1,923
1233,202,0,0,10,0,15,5,1,923
1234,202,0,1,10,0,14,3,1,924
1235,202,0,2,9,0,15,4,1,923
1236,202,0,1,11,0,15,3,1,925
1237,203,0,1,12,0,16,3,1,925
1238,203,0,0,13,0,14,1,1,926
1239,203,0,2,12,0,15,1,1,926
1240,203,0,0,15,0,16,1,4,928
1241,203,0,0,8,0,16,8,1,928
1242,203,0,1,8,0,14,5,1,929
1243,203,0,2,5,0,15,8,1,929
1244,203,0,0,8,0,14,6,1,931
1245,203,0,2,7,0,15,6,1,930
1246,203,0,0,10,0,14,4,1,931
1247,203,0,0,11,0,15,4,1,931
1248,203,0,0,6,0,12,6,1,936
1249,204,0,0,7,0,13,6,1,936
1250,204,0,7,2,0,14,5,1,933
1251,204,0,8,1,0,15,6,3,933
1252,204,0,8,2,0,12,2,1,935
1253,204,0,8,3,0,13,2,1,935
1254,204,0,2,10,0,14,2,3,936
1255,204,0,8,5,0,15,2,3,935
1256,204,0,8,6,0,15,1,3,938
1257,204,0,2,13,0,16,1,3,938
1258,204,0,2,7,0,14,5,1,939
1259,205,0,2,8,0,15,5,1,939
1260,205,0,0,11,0,12,1,1,940
1261,205,0,5,6,0,18,7,4,940
1262,205,0,5,7,0,19,7,5,941
1263,205,0,5,8,0,20,7,7,941
1264,205,0,0,9,0,14,5,1,945
1265,205,0,1,6,0,15,8,1,944
1266,205,0,1,7,0,14,6,1,945
1267,205,0,0,8,0,15,7,1,945
1268,205,0,0,9,0,14,5,1,947
1269,205,0,4,6,0,15,5,1,947
1270,205,0,1,10,0,14,3,1,947
1271,205,0,1,11,0,15,3,1,947
1272,205,0,0,13,0,14,1,1,950
1273,205,0,0,14,0,15,1,1,950
1274,205,0,16,3,0,20,1,7,951
1275,205,0,10,6,0,21,5,7,949
1276,205,0,4,0,0,14,10,1,951
1277,206,0,4,1,0,15,10,1,951
1278,206,0,1,2,0,14,11,1,952
1279,207,0,2,2,0,15,11,1,952
1280,207,0,0,5,0,10,5,1,959
1281,207,0,0,6,0,11,5,1,959
1282,207,0,0,7,0,10,3,1,960
1283,208,0,0,8,0,11,3,1,960
1284,208,0,0,9,0,12,3,3,962
1285,208,0,0,10,0,13,3,3,961
1286,208,0,0,11,0,12,1,1,962
1287,208,0,4,8,0,13,1,1,962
1288,208,0,1,11,0,13,1,3,965
1289,209,0,1,12,0,14,1,3,965
1290,209,0,0,14,0,15,1,5,965
1291,210,0,0,15,0,16,1,5,965
1292,210,0,0,4,0,12,8,3,967
1293,210,0,0,5,0,13,8,3,967
1294,210,0,0,6,0,14,8,5,968
1295,210,0,0,7,0,15,8,5,967
1296,210,0,0,8,0,14,6,1,971
1297,211,0,0,9,0,15,6,1,971
1298,211,0,0,10,0,14,4,1,972
1299,211,0,0,11,0,15,4,1,972
1300,211,0,3,4,0,14,7,1,972
1301,212,0,3,5,0,15,7,1,972
1302,212,0,1,8,0,14,5,1,973
1303,213,0,1,9,0,15,5,1,973
1304,213,0,1,10,0,14,3,1,976
